id,texto,sentimiento,fuente,version
403,"Con lo visto, resolvio lo principal sin tanta vuelta",positivo,curated,v2_curated
404,"Con lo visto, me dejo una impresion bastante buena",positivo,curated,v2_curated
405,"Con lo visto, funciono mejor de lo que esperaba",positivo,curated,v2_curated
406,"Con lo visto, fue claro cuando mas lo necesitaba",positivo,curated,v2_curated
407,"Con lo visto, avanzo lento al inicio pero cerro bien",positivo,curated,v2_curated
408,"Con lo visto, me permitio completar la tarea sin problema",positivo,curated,v2_curated
409,"Con lo visto, la respuesta fue corta pero util",positivo,curated,v2_curated
410,"Con lo visto, el resultado quedo correcto",positivo,curated,v2_curated
411,"Con lo visto, la guia aclaro casi todas mis dudas",positivo,curated,v2_curated
412,"Con lo visto, la plataforma respondio de forma estable",positivo,curated,v2_curated
413,"Con lo visto, el pedido llego completo y cuidado",positivo,curated,v2_curated
414,"Con lo visto, el soporte entendio la situacion",positivo,curated,v2_curated
415,"Con lo visto, la gestion fue simple y ordenada",positivo,curated,v2_curated
416,"Con lo visto, el proceso se sintio confiable",positivo,curated,v2_curated
417,"Con lo visto, la informacion fue suficiente para decidir",positivo,curated,v2_curated
418,"Con lo visto, la compra fue tranquila hasta el cierre",positivo,curated,v2_curated
419,"Con lo visto, el producto cumplio con lo necesario",positivo,curated,v2_curated
420,"Con lo visto, la entrega estuvo dentro de lo esperado",positivo,curated,v2_curated
421,"Con lo visto, la atencion fue amable sin exagerar",positivo,curated,v2_curated
422,"Con lo visto, el sistema guardo todo correctamente",positivo,curated,v2_curated
423,"Con lo visto, la solucion fue sencilla y efectiva",positivo,curated,v2_curated
424,"Con lo visto, el panel facilito revisar el avance",positivo,curated,v2_curated
425,"Con lo visto, el seguimiento llego a tiempo",positivo,curated,v2_curated
426,"Con lo visto, la experiencia resulto comoda",positivo,curated,v2_curated
427,"Con lo visto, la respuesta aclaro el punto clave",positivo,curated,v2_curated
428,"Con lo visto, el tramite quedo resuelto",positivo,curated,v2_curated
429,"Con lo visto, el servicio mantuvo buen ritmo",positivo,curated,v2_curated
430,"Con lo visto, la herramienta simplifico el trabajo",positivo,curated,v2_curated
431,"Con lo visto, el mensaje de confirmacion fue suficiente",positivo,curated,v2_curated
432,"Con lo visto, la revision ayudo a corregir la duda",positivo,curated,v2_curated
433,"Con lo visto, el flujo fue facil de seguir",positivo,curated,v2_curated
434,"Con lo visto, el cambio solicitado quedo aplicado",positivo,curated,v2_curated
435,"Con lo visto, la comunicacion fue adecuada",positivo,curated,v2_curated
436,"Con lo visto, el resultado fue util para continuar",positivo,curated,v2_curated
437,"Con lo visto, la plataforma permitio terminar rapido",positivo,curated,v2_curated
438,"Con lo visto, el producto funciono desde el primer uso",positivo,curated,v2_curated
439,"Con lo visto, la asesoria fue practica",positivo,curated,v2_curated
440,"Con lo visto, el estado se actualizo correctamente",positivo,curated,v2_curated
441,"Con lo visto, no me disgusto el resultado final",positivo,curated,v2_curated
442,"Con lo visto, no tuve inconvenientes importantes",positivo,curated,v2_curated
443,"Con lo visto, pudo mejorar detalles pero cumplio",positivo,curated,v2_curated
444,"Con lo visto, la espera valio la pena",positivo,curated,v2_curated
445,"Con lo visto, me sirvio para resolver la solicitud",positivo,curated,v2_curated
446,"Con lo visto, fue mejor que la opcion anterior",positivo,curated,v2_curated
447,"Con lo visto, la explicacion quedo entendible",positivo,curated,v2_curated
448,"Con lo visto, el pedido se manejo con cuidado",positivo,curated,v2_curated
449,"Con lo visto, la herramienta respondio sin fallar",positivo,curated,v2_curated
450,"Con lo visto, la experiencia cerro de forma positiva",positivo,curated,v2_curated
451,"Para este caso, no estuvo mal y termino ayudando",positivo,curated,v2_curated
452,"Para este caso, tuvo una demora pequena pero salio bien",positivo,curated,v2_curated
453,"Para este caso, resolvio lo principal sin tanta vuelta",positivo,curated,v2_curated
454,"Para este caso, me dejo una impresion bastante buena",positivo,curated,v2_curated
455,"Para este caso, funciono mejor de lo que esperaba",positivo,curated,v2_curated
456,"Para este caso, fue claro cuando mas lo necesitaba",positivo,curated,v2_curated
457,"Para este caso, avanzo lento al inicio pero cerro bien",positivo,curated,v2_curated
458,"Para este caso, me permitio completar la tarea sin problema",positivo,curated,v2_curated
459,"Para este caso, la respuesta fue corta pero util",positivo,curated,v2_curated
460,"Para este caso, el resultado quedo correcto",positivo,curated,v2_curated
461,"Para este caso, la guia aclaro casi todas mis dudas",positivo,curated,v2_curated
462,"Para este caso, la plataforma respondio de forma estable",positivo,curated,v2_curated
463,"Para este caso, el pedido llego completo y cuidado",positivo,curated,v2_curated
464,"Para este caso, el soporte entendio la situacion",positivo,curated,v2_curated
465,"Para este caso, la gestion fue simple y ordenada",positivo,curated,v2_curated
466,"Para este caso, el proceso se sintio confiable",positivo,curated,v2_curated
467,"Para este caso, la informacion fue suficiente para decidir",positivo,curated,v2_curated
468,"Para este caso, la compra fue tranquila hasta el cierre",positivo,curated,v2_curated
469,"Para este caso, el producto cumplio con lo necesario",positivo,curated,v2_curated
470,"Para este caso, la entrega estuvo dentro de lo esperado",positivo,curated,v2_curated
471,"Para este caso, la atencion fue amable sin exagerar",positivo,curated,v2_curated
472,"Para este caso, el sistema guardo todo correctamente",positivo,curated,v2_curated
473,"Para este caso, la solucion fue sencilla y efectiva",positivo,curated,v2_curated
474,"Para este caso, el panel facilito revisar el avance",positivo,curated,v2_curated
475,"Para este caso, el seguimiento llego a tiempo",positivo,curated,v2_curated
476,"Para este caso, la experiencia resulto comoda",positivo,curated,v2_curated
477,"Para este caso, la respuesta aclaro el punto clave",positivo,curated,v2_curated
478,"Para este caso, el tramite quedo resuelto",positivo,curated,v2_curated
479,"Para este caso, el servicio mantuvo buen ritmo",positivo,curated,v2_curated
480,"Para este caso, la herramienta simplifico el trabajo",positivo,curated,v2_curated
481,"Para este caso, el mensaje de confirmacion fue suficiente",positivo,curated,v2_curated
482,"Para este caso, la revision ayudo a corregir la duda",positivo,curated,v2_curated
483,"Para este caso, el flujo fue facil de seguir",positivo,curated,v2_curated
484,"Para este caso, el cambio solicitado quedo aplicado",positivo,curated,v2_curated
485,"Para este caso, la comunicacion fue adecuada",positivo,curated,v2_curated
486,"Para este caso, el resultado fue util para continuar",positivo,curated,v2_curated
487,"Para este caso, la plataforma permitio terminar rapido",positivo,curated,v2_curated
488,"Para este caso, el producto funciono desde el primer uso",positivo,curated,v2_curated
489,"Para este caso, la asesoria fue practica",positivo,curated,v2_curated
490,"Para este caso, el estado se actualizo correctamente",positivo,curated,v2_curated
491,"Para este caso, no me disgusto el resultado final",positivo,curated,v2_curated
492,"Para este caso, no tuve inconvenientes importantes",positivo,curated,v2_curated
493,"Para este caso, pudo mejorar detalles pero cumplio",positivo,curated,v2_curated
494,"Para este caso, la espera valio la pena",positivo,curated,v2_curated
495,"Para este caso, me sirvio para resolver la solicitud",positivo,curated,v2_curated
496,"Para este caso, fue mejor que la opcion anterior",positivo,curated,v2_curated
497,"Para este caso, la explicacion quedo entendible",positivo,curated,v2_curated
498,"Para este caso, el pedido se manejo con cuidado",positivo,curated,v2_curated
499,"Para este caso, la herramienta respondio sin fallar",positivo,curated,v2_curated
500,"Para este caso, la experiencia cerro de forma positiva",positivo,curated,v2_curated
501,el pedido aparece registrado,neutral,curated,v2_curated
502,la solicitud sigue en revision,neutral,curated,v2_curated
503,el sistema muestra el estado actual,neutral,curated,v2_curated
504,la factura esta disponible,neutral,curated,v2_curated
505,el documento quedo cargado,neutral,curated,v2_curated
506,la consulta fue enviada,neutral,curated,v2_curated
507,el reporte contiene informacion general,neutral,curated,v2_curated
508,la entrega figura en seguimiento,neutral,curated,v2_curated
509,la orden permanece abierta,neutral,curated,v2_curated
510,el mensaje quedo guardado,neutral,curated,v2_curated
511,la respuesta indica proceso activo,neutral,curated,v2_curated
512,el producto tiene descripcion breve,neutral,curated,v2_curated
513,la revision fue asignada,neutral,curated,v2_curated
514,el tramite continua en curso,neutral,curated,v2_curated
515,la pantalla muestra los datos,neutral,curated,v2_curated
516,el archivo esta listo para descarga,neutral,curated,v2_curated
517,la consulta tiene prioridad normal,neutral,curated,v2_curated
518,el registro incluye fecha,neutral,curated,v2_curated
519,la entrega esta programada,neutral,curated,v2_curated
520,el sistema genero una notificacion,neutral,curated,v2_curated
521,la solicitud fue recibida hoy,neutral,curated,v2_curated
522,el producto aparece en inventario,neutral,curated,v2_curated
523,la respuesta espera confirmacion,neutral,curated,v2_curated
524,el reporte fue generado,neutral,curated,v2_curated
525,la informacion se mantiene igual,neutral,curated,v2_curated
526,el tramite quedo documentado,neutral,curated,v2_curated
527,la consulta esta disponible,neutral,curated,v2_curated
528,el panel muestra actividad reciente,neutral,curated,v2_curated
529,la orden quedo en cola,neutral,curated,v2_curated
530,el documento contiene datos generales,neutral,curated,v2_curated
531,la solicitud tiene respuesta parcial,neutral,curated,v2_curated
532,el sistema conserva el registro,neutral,curated,v2_curated
533,la entrega fue programada,neutral,curated,v2_curated
534,el producto tiene dos alternativas,neutral,curated,v2_curated
535,la consulta quedo sin asignar,neutral,curated,v2_curated
536,la respuesta fue registrada,neutral,curated,v2_curated
537,el estado se muestra activo,neutral,curated,v2_curated
538,la solicitud esta documentada,neutral,curated,v2_curated
539,el reporte incluye varias secciones,neutral,curated,v2_curated
540,la informacion fue recibida,neutral,curated,v2_curated
541,el tramite espera confirmacion,neutral,curated,v2_curated
542,la consulta fue guardada,neutral,curated,v2_curated
543,el producto se encuentra reservado,neutral,curated,v2_curated
544,el sistema muestra el detalle,neutral,curated,v2_curated
545,la orden sigue activa,neutral,curated,v2_curated
546,el panel contiene el resumen,neutral,curated,v2_curated
547,la notificacion queda visible,neutral,curated,v2_curated
548,el formulario conserva los campos,neutral,curated,v2_curated
549,la fecha aparece en el registro,neutral,curated,v2_curated
550,el caso queda para revision,neutral,curated,v2_curated
551,"La verdad, el pedido aparece registrado",neutral,curated,v2_curated
552,"La verdad, la solicitud sigue en revision",neutral,curated,v2_curated
553,"La verdad, el sistema muestra el estado actual",neutral,curated,v2_curated
554,"La verdad, la factura esta disponible",neutral,curated,v2_curated
555,"La verdad, el documento quedo cargado",neutral,curated,v2_curated
556,"La verdad, la consulta fue enviada",neutral,curated,v2_curated
557,"La verdad, el reporte contiene informacion general",neutral,curated,v2_curated
558,"La verdad, la entrega figura en seguimiento",neutral,curated,v2_curated
559,"La verdad, la orden permanece abierta",neutral,curated,v2_curated
560,"La verdad, el mensaje quedo guardado",neutral,curated,v2_curated
561,"La verdad, la respuesta indica proceso activo",neutral,curated,v2_curated
562,"La verdad, el producto tiene descripcion breve",neutral,curated,v2_curated
563,"La verdad, la revision fue asignada",neutral,curated,v2_curated
564,"La verdad, el tramite continua en curso",neutral,curated,v2_curated
565,"La verdad, la pantalla muestra los datos",neutral,curated,v2_curated
566,"La verdad, el archivo esta listo para descarga",neutral,curated,v2_curated
567,"La verdad, la consulta tiene prioridad normal",neutral,curated,v2_curated
568,"La verdad, el registro incluye fecha",neutral,curated,v2_curated
569,"La verdad, la entrega esta programada",neutral,curated,v2_curated
570,"La verdad, el sistema genero una notificacion",neutral,curated,v2_curated
571,"La verdad, la solicitud fue recibida hoy",neutral,curated,v2_curated
572,"La verdad, el producto aparece en inventario",neutral,curated,v2_curated
573,"La verdad, la respuesta espera confirmacion",neutral,curated,v2_curated
574,"La verdad, el reporte fue generado",neutral,curated,v2_curated
575,"La verdad, la informacion se mantiene igual",neutral,curated,v2_curated
576,"La verdad, el tramite quedo documentado",neutral,curated,v2_curated
577,"La verdad, la consulta esta disponible",neutral,curated,v2_curated
578,"La verdad, el panel muestra actividad reciente",neutral,curated,v2_curated
579,"La verdad, la orden quedo en cola",neutral,curated,v2_curated
580,"La verdad, el documento contiene datos generales",neutral,curated,v2_curated
581,"La verdad, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
582,"La verdad, el sistema conserva el registro",neutral,curated,v2_curated
583,"La verdad, la entrega fue programada",neutral,curated,v2_curated
584,"La verdad, el producto tiene dos alternativas",neutral,curated,v2_curated
585,"La verdad, la consulta quedo sin asignar",neutral,curated,v2_curated
586,"La verdad, la respuesta fue registrada",neutral,curated,v2_curated
587,"La verdad, el estado se muestra activo",neutral,curated,v2_curated
588,"La verdad, la solicitud esta documentada",neutral,curated,v2_curated
589,"La verdad, el reporte incluye varias secciones",neutral,curated,v2_curated
590,"La verdad, la informacion fue recibida",neutral,curated,v2_curated
591,"La verdad, el tramite espera confirmacion",neutral,curated,v2_curated
592,"La verdad, la consulta fue guardada",neutral,curated,v2_curated
593,"La verdad, el producto se encuentra reservado",neutral,curated,v2_curated
594,"La verdad, el sistema muestra el detalle",neutral,curated,v2_curated
595,"La verdad, la orden sigue activa",neutral,curated,v2_curated
596,"La verdad, el panel contiene el resumen",neutral,curated,v2_curated
597,"La verdad, la notificacion queda visible",neutral,curated,v2_curated
598,"La verdad, el formulario conserva los campos",neutral,curated,v2_curated
599,"La verdad, la fecha aparece en el registro",neutral,curated,v2_curated
600,"La verdad, el caso queda para revision",neutral,curated,v2_curated
601,"En general, el pedido aparece registrado",neutral,curated,v2_curated
602,"En general, la solicitud sigue en revision",neutral,curated,v2_curated
603,"En general, el sistema muestra el estado actual",neutral,curated,v2_curated
604,"En general, la factura esta disponible",neutral,curated,v2_curated
605,"En general, el documento quedo cargado",neutral,curated,v2_curated
606,"En general, la consulta fue enviada",neutral,curated,v2_curated
607,"En general, el reporte contiene informacion general",neutral,curated,v2_curated
608,"En general, la entrega figura en seguimiento",neutral,curated,v2_curated
609,"En general, la orden permanece abierta",neutral,curated,v2_curated
610,"En general, el mensaje quedo guardado",neutral,curated,v2_curated
611,"En general, la respuesta indica proceso activo",neutral,curated,v2_curated
612,"En general, el producto tiene descripcion breve",neutral,curated,v2_curated
613,"En general, la revision fue asignada",neutral,curated,v2_curated
614,"En general, el tramite continua en curso",neutral,curated,v2_curated
615,"En general, la pantalla muestra los datos",neutral,curated,v2_curated
616,"En general, el archivo esta listo para descarga",neutral,curated,v2_curated
617,"En general, la consulta tiene prioridad normal",neutral,curated,v2_curated
618,"En general, el registro incluye fecha",neutral,curated,v2_curated
619,"En general, la entrega esta programada",neutral,curated,v2_curated
620,"En general, el sistema genero una notificacion",neutral,curated,v2_curated
621,"En general, la solicitud fue recibida hoy",neutral,curated,v2_curated
622,"En general, el producto aparece en inventario",neutral,curated,v2_curated
623,"En general, la respuesta espera confirmacion",neutral,curated,v2_curated
624,"En general, el reporte fue generado",neutral,curated,v2_curated
625,"En general, la informacion se mantiene igual",neutral,curated,v2_curated
626,"En general, el tramite quedo documentado",neutral,curated,v2_curated
627,"En general, la consulta esta disponible",neutral,curated,v2_curated
628,"En general, el panel muestra actividad reciente",neutral,curated,v2_curated
629,"En general, la orden quedo en cola",neutral,curated,v2_curated
630,"En general, el documento contiene datos generales",neutral,curated,v2_curated
631,"En general, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
632,"En general, el sistema conserva el registro",neutral,curated,v2_curated
633,"En general, la entrega fue programada",neutral,curated,v2_curated
634,"En general, el producto tiene dos alternativas",neutral,curated,v2_curated
635,"En general, la consulta quedo sin asignar",neutral,curated,v2_curated
636,"En general, la respuesta fue registrada",neutral,curated,v2_curated
637,"En general, el estado se muestra activo",neutral,curated,v2_curated
638,"En general, la solicitud esta documentada",neutral,curated,v2_curated
639,"En general, el reporte incluye varias secciones",neutral,curated,v2_curated
640,"En general, la informacion fue recibida",neutral,curated,v2_curated
641,"En general, el tramite espera confirmacion",neutral,curated,v2_curated
642,"En general, la consulta fue guardada",neutral,curated,v2_curated
643,"En general, el producto se encuentra reservado",neutral,curated,v2_curated
644,"En general, el sistema muestra el detalle",neutral,curated,v2_curated
645,"En general, la orden sigue activa",neutral,curated,v2_curated
646,"En general, el panel contiene el resumen",neutral,curated,v2_curated
647,"En general, la notificacion queda visible",neutral,curated,v2_curated
648,"En general, el formulario conserva los campos",neutral,curated,v2_curated
649,"En general, la fecha aparece en el registro",neutral,curated,v2_curated
650,"En general, el caso queda para revision",neutral,curated,v2_curated
651,"Bueno, el pedido aparece registrado",neutral,curated,v2_curated
652,"Bueno, la solicitud sigue en revision",neutral,curated,v2_curated
653,"Bueno, el sistema muestra el estado actual",neutral,curated,v2_curated
654,"Bueno, la factura esta disponible",neutral,curated,v2_curated
655,"Bueno, el documento quedo cargado",neutral,curated,v2_curated
656,"Bueno, la consulta fue enviada",neutral,curated,v2_curated
657,"Bueno, el reporte contiene informacion general",neutral,curated,v2_curated
658,"Bueno, la entrega figura en seguimiento",neutral,curated,v2_curated
659,"Bueno, la orden permanece abierta",neutral,curated,v2_curated
660,"Bueno, el mensaje quedo guardado",neutral,curated,v2_curated
661,"Bueno, la respuesta indica proceso activo",neutral,curated,v2_curated
662,"Bueno, el producto tiene descripcion breve",neutral,curated,v2_curated
663,"Bueno, la revision fue asignada",neutral,curated,v2_curated
664,"Bueno, el tramite continua en curso",neutral,curated,v2_curated
665,"Bueno, la pantalla muestra los datos",neutral,curated,v2_curated
666,"Bueno, el archivo esta listo para descarga",neutral,curated,v2_curated
667,"Bueno, la consulta tiene prioridad normal",neutral,curated,v2_curated
668,"Bueno, el registro incluye fecha",neutral,curated,v2_curated
669,"Bueno, la entrega esta programada",neutral,curated,v2_curated
670,"Bueno, el sistema genero una notificacion",neutral,curated,v2_curated
671,"Bueno, la solicitud fue recibida hoy",neutral,curated,v2_curated
672,"Bueno, el producto aparece en inventario",neutral,curated,v2_curated
673,"Bueno, la respuesta espera confirmacion",neutral,curated,v2_curated
674,"Bueno, el reporte fue generado",neutral,curated,v2_curated
675,"Bueno, la informacion se mantiene igual",neutral,curated,v2_curated
676,"Bueno, el tramite quedo documentado",neutral,curated,v2_curated
677,"Bueno, la consulta esta disponible",neutral,curated,v2_curated
678,"Bueno, el panel muestra actividad reciente",neutral,curated,v2_curated
679,"Bueno, la orden quedo en cola",neutral,curated,v2_curated
680,"Bueno, el documento contiene datos generales",neutral,curated,v2_curated
681,"Bueno, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
682,"Bueno, el sistema conserva el registro",neutral,curated,v2_curated
683,"Bueno, la entrega fue programada",neutral,curated,v2_curated
684,"Bueno, el producto tiene dos alternativas",neutral,curated,v2_curated
685,"Bueno, la consulta quedo sin asignar",neutral,curated,v2_curated
686,"Bueno, la respuesta fue registrada",neutral,curated,v2_curated
687,"Bueno, el estado se muestra activo",neutral,curated,v2_curated
688,"Bueno, la solicitud esta documentada",neutral,curated,v2_curated
689,"Bueno, el reporte incluye varias secciones",neutral,curated,v2_curated
690,"Bueno, la informacion fue recibida",neutral,curated,v2_curated
691,"Bueno, el tramite espera confirmacion",neutral,curated,v2_curated
692,"Bueno, la consulta fue guardada",neutral,curated,v2_curated
693,"Bueno, el producto se encuentra reservado",neutral,curated,v2_curated
694,"Bueno, el sistema muestra el detalle",neutral,curated,v2_curated
695,"Bueno, la orden sigue activa",neutral,curated,v2_curated
696,"Bueno, el panel contiene el resumen",neutral,curated,v2_curated
697,"Bueno, la notificacion queda visible",neutral,curated,v2_curated
698,"Bueno, el formulario conserva los campos",neutral,curated,v2_curated
699,"Bueno, la fecha aparece en el registro",neutral,curated,v2_curated
700,"Bueno, el caso queda para revision",neutral,curated,v2_curated
701,"Al final, el pedido aparece registrado",neutral,curated,v2_curated
702,"Al final, la solicitud sigue en revision",neutral,curated,v2_curated
703,"Al final, el sistema muestra el estado actual",neutral,curated,v2_curated
704,"Al final, la factura esta disponible",neutral,curated,v2_curated
705,"Al final, el documento quedo cargado",neutral,curated,v2_curated
706,"Al final, la consulta fue enviada",neutral,curated,v2_curated
707,"Al final, el reporte contiene informacion general",neutral,curated,v2_curated
708,"Al final, la entrega figura en seguimiento",neutral,curated,v2_curated
709,"Al final, la orden permanece abierta",neutral,curated,v2_curated
710,"Al final, el mensaje quedo guardado",neutral,curated,v2_curated
711,"Al final, la respuesta indica proceso activo",neutral,curated,v2_curated
712,"Al final, el producto tiene descripcion breve",neutral,curated,v2_curated
713,"Al final, la revision fue asignada",neutral,curated,v2_curated
714,"Al final, el tramite continua en curso",neutral,curated,v2_curated
715,"Al final, la pantalla muestra los datos",neutral,curated,v2_curated
716,"Al final, el archivo esta listo para descarga",neutral,curated,v2_curated
717,"Al final, la consulta tiene prioridad normal",neutral,curated,v2_curated
718,"Al final, el registro incluye fecha",neutral,curated,v2_curated
719,"Al final, la entrega esta programada",neutral,curated,v2_curated
720,"Al final, el sistema genero una notificacion",neutral,curated,v2_curated
721,"Al final, la solicitud fue recibida hoy",neutral,curated,v2_curated
722,"Al final, el producto aparece en inventario",neutral,curated,v2_curated
723,"Al final, la respuesta espera confirmacion",neutral,curated,v2_curated
724,"Al final, el reporte fue generado",neutral,curated,v2_curated
725,"Al final, la informacion se mantiene igual",neutral,curated,v2_curated
726,"Al final, el tramite quedo documentado",neutral,curated,v2_curated
727,"Al final, la consulta esta disponible",neutral,curated,v2_curated
728,"Al final, el panel muestra actividad reciente",neutral,curated,v2_curated
729,"Al final, la orden quedo en cola",neutral,curated,v2_curated
730,"Al final, el documento contiene datos generales",neutral,curated,v2_curated
731,"Al final, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
732,"Al final, el sistema conserva el registro",neutral,curated,v2_curated
733,"Al final, la entrega fue programada",neutral,curated,v2_curated
734,"Al final, el producto tiene dos alternativas",neutral,curated,v2_curated
735,"Al final, la consulta quedo sin asignar",neutral,curated,v2_curated
736,"Al final, la respuesta fue registrada",neutral,curated,v2_curated
737,"Al final, el estado se muestra activo",neutral,curated,v2_curated
738,"Al final, la solicitud esta documentada",neutral,curated,v2_curated
739,"Al final, el reporte incluye varias secciones",neutral,curated,v2_curated
740,"Al final, la informacion fue recibida",neutral,curated,v2_curated
741,"Al final, el tramite espera confirmacion",neutral,curated,v2_curated
742,"Al final, la consulta fue guardada",neutral,curated,v2_curated
743,"Al final, el producto se encuentra reservado",neutral,curated,v2_curated
744,"Al final, el sistema muestra el detalle",neutral,curated,v2_curated
745,"Al final, la orden sigue activa",neutral,curated,v2_curated
746,"Al final, el panel contiene el resumen",neutral,curated,v2_curated
747,"Al final, la notificacion queda visible",neutral,curated,v2_curated
748,"Al final, el formulario conserva los campos",neutral,curated,v2_curated
749,"Al final, la fecha aparece en el registro",neutral,curated,v2_curated
750,"Al final, el caso queda para revision",neutral,curated,v2_curated
751,"Por ahora, el pedido aparece registrado",neutral,curated,v2_curated
752,"Por ahora, la solicitud sigue en revision",neutral,curated,v2_curated
753,"Por ahora, el sistema muestra el estado actual",neutral,curated,v2_curated
754,"Por ahora, la factura esta disponible",neutral,curated,v2_curated
755,"Por ahora, el documento quedo cargado",neutral,curated,v2_curated
756,"Por ahora, la consulta fue enviada",neutral,curated,v2_curated
757,"Por ahora, el reporte contiene informacion general",neutral,curated,v2_curated
758,"Por ahora, la entrega figura en seguimiento",neutral,curated,v2_curated
759,"Por ahora, la orden permanece abierta",neutral,curated,v2_curated
760,"Por ahora, el mensaje quedo guardado",neutral,curated,v2_curated
761,"Por ahora, la respuesta indica proceso activo",neutral,curated,v2_curated
762,"Por ahora, el producto tiene descripcion breve",neutral,curated,v2_curated
763,"Por ahora, la revision fue asignada",neutral,curated,v2_curated
764,"Por ahora, el tramite continua en curso",neutral,curated,v2_curated
765,"Por ahora, la pantalla muestra los datos",neutral,curated,v2_curated
766,"Por ahora, el archivo esta listo para descarga",neutral,curated,v2_curated
767,"Por ahora, la consulta tiene prioridad normal",neutral,curated,v2_curated
768,"Por ahora, el registro incluye fecha",neutral,curated,v2_curated
769,"Por ahora, la entrega esta programada",neutral,curated,v2_curated
770,"Por ahora, el sistema genero una notificacion",neutral,curated,v2_curated
771,"Por ahora, la solicitud fue recibida hoy",neutral,curated,v2_curated
772,"Por ahora, el producto aparece en inventario",neutral,curated,v2_curated
773,"Por ahora, la respuesta espera confirmacion",neutral,curated,v2_curated
774,"Por ahora, el reporte fue generado",neutral,curated,v2_curated
775,"Por ahora, la informacion se mantiene igual",neutral,curated,v2_curated
776,"Por ahora, el tramite quedo documentado",neutral,curated,v2_curated
777,"Por ahora, la consulta esta disponible",neutral,curated,v2_curated
778,"Por ahora, el panel muestra actividad reciente",neutral,curated,v2_curated
779,"Por ahora, la orden quedo en cola",neutral,curated,v2_curated
780,"Por ahora, el documento contiene datos generales",neutral,curated,v2_curated
781,"Por ahora, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
782,"Por ahora, el sistema conserva el registro",neutral,curated,v2_curated
783,"Por ahora, la entrega fue programada",neutral,curated,v2_curated
784,"Por ahora, el producto tiene dos alternativas",neutral,curated,v2_curated
785,"Por ahora, la consulta quedo sin asignar",neutral,curated,v2_curated
786,"Por ahora, la respuesta fue registrada",neutral,curated,v2_curated
787,"Por ahora, el estado se muestra activo",neutral,curated,v2_curated
788,"Por ahora, la solicitud esta documentada",neutral,curated,v2_curated
789,"Por ahora, el reporte incluye varias secciones",neutral,curated,v2_curated
790,"Por ahora, la informacion fue recibida",neutral,curated,v2_curated
791,"Por ahora, el tramite espera confirmacion",neutral,curated,v2_curated
792,"Por ahora, la consulta fue guardada",neutral,curated,v2_curated
793,"Por ahora, el producto se encuentra reservado",neutral,curated,v2_curated
794,"Por ahora, el sistema muestra el detalle",neutral,curated,v2_curated
795,"Por ahora, la orden sigue activa",neutral,curated,v2_curated
796,"Por ahora, el panel contiene el resumen",neutral,curated,v2_curated
797,"Por ahora, la notificacion queda visible",neutral,curated,v2_curated
798,"Por ahora, el formulario conserva los campos",neutral,curated,v2_curated
799,"Por ahora, la fecha aparece en el registro",neutral,curated,v2_curated
800,"Por ahora, el caso queda para revision",neutral,curated,v2_curated
801,"Mmm, el pedido aparece registrado",neutral,curated,v2_curated
802,"Mmm, la solicitud sigue en revision",neutral,curated,v2_curated
803,"Mmm, el sistema muestra el estado actual",neutral,curated,v2_curated
804,"Mmm, la factura esta disponible",neutral,curated,v2_curated
805,"Mmm, el documento quedo cargado",neutral,curated,v2_curated
806,"Mmm, la consulta fue enviada",neutral,curated,v2_curated
807,"Mmm, el reporte contiene informacion general",neutral,curated,v2_curated
808,"Mmm, la entrega figura en seguimiento",neutral,curated,v2_curated
809,"Mmm, la orden permanece abierta",neutral,curated,v2_curated
810,"Mmm, el mensaje quedo guardado",neutral,curated,v2_curated
811,"Mmm, la respuesta indica proceso activo",neutral,curated,v2_curated
812,"Mmm, el producto tiene descripcion breve",neutral,curated,v2_curated
813,"Mmm, la revision fue asignada",neutral,curated,v2_curated
814,"Mmm, el tramite continua en curso",neutral,curated,v2_curated
815,"Mmm, la pantalla muestra los datos",neutral,curated,v2_curated
816,"Mmm, el archivo esta listo para descarga",neutral,curated,v2_curated
817,"Mmm, la consulta tiene prioridad normal",neutral,curated,v2_curated
818,"Mmm, el registro incluye fecha",neutral,curated,v2_curated
819,"Mmm, la entrega esta programada",neutral,curated,v2_curated
820,"Mmm, el sistema genero una notificacion",neutral,curated,v2_curated
821,"Mmm, la solicitud fue recibida hoy",neutral,curated,v2_curated
822,"Mmm, el producto aparece en inventario",neutral,curated,v2_curated
823,"Mmm, la respuesta espera confirmacion",neutral,curated,v2_curated
824,"Mmm, el reporte fue generado",neutral,curated,v2_curated
825,"Mmm, la informacion se mantiene igual",neutral,curated,v2_curated
826,"Mmm, el tramite quedo documentado",neutral,curated,v2_curated
827,"Mmm, la consulta esta disponible",neutral,curated,v2_curated
828,"Mmm, el panel muestra actividad reciente",neutral,curated,v2_curated
829,"Mmm, la orden quedo en cola",neutral,curated,v2_curated
830,"Mmm, el documento contiene datos generales",neutral,curated,v2_curated
831,"Mmm, la solicitud tiene respuesta parcial",neutral,curated,v2_curated
832,"Mmm, el sistema conserva el registro",neutral,curated,v2_curated
833,"Mmm, la entrega fue programada",neutral,curated,v2_curated
