id,texto,sentimiento,fuente,version
382,"Despues de revisar, la revision ayudo a corregir la duda",positivo,augmented,v2_augmented
383,"Despues de revisar, el flujo fue facil de seguir",positivo,augmented,v2_augmented
384,"Despues de revisar, el cambio solicitado quedo aplicado",positivo,augmented,v2_augmented
385,"Despues de revisar, la comunicacion fue adecuada",positivo,augmented,v2_augmented
386,"Despues de revisar, el resultado fue util para continuar",positivo,augmented,v2_augmented
387,"Despues de revisar, la plataforma permitio terminar rapido",positivo,augmented,v2_augmented
388,"Despues de revisar, el producto funciono desde el primer uso",positivo,augmented,v2_augmented
389,"Despues de revisar, la asesoria fue practica",positivo,augmented,v2_augmented
390,"Despues de revisar, el estado se actualizo correctamente",positivo,augmented,v2_augmented
391,"Despues de revisar, no me disgusto el resultado final",positivo,augmented,v2_augmented
392,"Despues de revisar, no tuve inconvenientes importantes",positivo,augmented,v2_augmented
393,"Despues de revisar, pudo mejorar detalles pero cumplio",positivo,augmented,v2_augmented
394,"Despues de revisar, la espera valio la pena",positivo,augmented,v2_augmented
395,"Despues de revisar, me sirvio para resolver la solicitud",positivo,augmented,v2_augmented
396,"Despues de revisar, fue mejor que la opcion anterior",positivo,augmented,v2_augmented
397,"Despues de revisar, la explicacion quedo entendible",positivo,augmented,v2_augmented
398,"Despues de revisar, el pedido se manejo con cuidado",positivo,augmented,v2_augmented
399,"Despues de revisar, la herramienta respondio sin fallar",positivo,augmented,v2_augmented
400,"Despues de revisar, la experiencia cerro de forma positiva",positivo,augmented,v2_augmented
401,"Con lo visto, no estuvo mal y termino ayudando",positivo,augmented,v2_augmented
402,"Con lo visto, tuvo una demora pequena pero salio bien",positivo,augmented,v2_augmented
403,"Con lo visto, resolvio lo principal sin tanta vuelta",positivo,augmented,v2_augmented
404,"Con lo visto, me dejo una impresion bastante buena",positivo,augmented,v2_augmented
405,"Con lo visto, funciono mejor de lo que esperaba",positivo,augmented,v2_augmented
406,"Con lo visto, fue claro cuando mas lo necesitaba",positivo,augmented,v2_augmented
407,"Con lo visto, avanzo lento al inicio pero cerro bien",positivo,augmented,v2_augmented
408,"Con lo visto, me permitio completar la tarea sin problema",positivo,augmented,v2_augmented
409,"Con lo visto, la respuesta fue corta pero util",positivo,augmented,v2_augmented
410,"Con lo visto, el resultado quedo correcto",positivo,augmented,v2_augmented
411,"Con lo visto, la guia aclaro casi todas mis dudas",positivo,augmented,v2_augmented
412,"Con lo visto, la plataforma respondio de forma estable",positivo,augmented,v2_augmented
413,"Con lo visto, el pedido llego completo y cuidado",positivo,augmented,v2_augmented
414,"Con lo visto, el soporte entendio la situacion",positivo,augmented,v2_augmented
415,"Con lo visto, la gestion fue simple y ordenada",positivo,augmented,v2_augmented
416,"Con lo visto, el proceso se sintio confiable",positivo,augmented,v2_augmented
417,"Con lo visto, la informacion fue suficiente para decidir",positivo,augmented,v2_augmented
418,"Con lo visto, la compra fue tranquila hasta el cierre",positivo,augmented,v2_augmented
419,"Con lo visto, el producto cumplio con lo necesario",positivo,augmented,v2_augmented
420,"Con lo visto, la entrega estuvo dentro de lo esperado",positivo,augmented,v2_augmented
421,"Con lo visto, la atencion fue amable sin exagerar",positivo,augmented,v2_augmented
422,"Con lo visto, el sistema guardo todo correctamente",positivo,augmented,v2_augmented
423,"Con lo visto, la solucion fue sencilla y efectiva",positivo,augmented,v2_augmented
424,"Con lo visto, el panel facilito revisar el avance",positivo,augmented,v2_augmented
425,"Con lo visto, el seguimiento llego a tiempo",positivo,augmented,v2_augmented
426,"Con lo visto, la experiencia resulto comoda",positivo,augmented,v2_augmented
427,"Con lo visto, la respuesta aclaro el punto clave",positivo,augmented,v2_augmented
428,"Con lo visto, el tramite quedo resuelto",positivo,augmented,v2_augmented
429,"Con lo visto, el servicio mantuvo buen ritmo",positivo,augmented,v2_augmented
430,"Con lo visto, la herramienta simplifico el trabajo",positivo,augmented,v2_augmented
431,"Con lo visto, el mensaje de confirmacion fue suficiente",positivo,augmented,v2_augmented
432,"Con lo visto, la revision ayudo a corregir la duda",positivo,augmented,v2_augmented
433,"Con lo visto, el flujo fue facil de seguir",positivo,augmented,v2_augmented
434,"Con lo visto, el cambio solicitado quedo aplicado",positivo,augmented,v2_augmented
435,"Con lo visto, la comunicacion fue adecuada",positivo,augmented,v2_augmented
436,"Con lo visto, el resultado fue util para continuar",positivo,augmented,v2_augmented
437,"Con lo visto, la plataforma permitio terminar rapido",positivo,augmented,v2_augmented
438,"Con lo visto, el producto funciono desde el primer uso",positivo,augmented,v2_augmented
439,"Con lo visto, la asesoria fue practica",positivo,augmented,v2_augmented
440,"Con lo visto, el estado se actualizo correctamente",positivo,augmented,v2_augmented
441,"Con lo visto, no me disgusto el resultado final",positivo,augmented,v2_augmented
442,"Con lo visto, no tuve inconvenientes importantes",positivo,augmented,v2_augmented
443,"Con lo visto, pudo mejorar detalles pero cumplio",positivo,augmented,v2_augmented
444,"Con lo visto, la espera valio la pena",positivo,augmented,v2_augmented
445,"Con lo visto, me sirvio para resolver la solicitud",positivo,augmented,v2_augmented
446,"Con lo visto, fue mejor que la opcion anterior",positivo,augmented,v2_augmented
447,"Con lo visto, la explicacion quedo entendible",positivo,augmented,v2_augmented
448,"Con lo visto, el pedido se manejo con cuidado",positivo,augmented,v2_augmented
449,"Con lo visto, la herramienta respondio sin fallar",positivo,augmented,v2_augmented
450,"Con lo visto, la experiencia cerro de forma positiva",positivo,augmented,v2_augmented
451,"Para este caso, no estuvo mal y termino ayudando",positivo,augmented,v2_augmented
452,"Para este caso, tuvo una demora pequena pero salio bien",positivo,augmented,v2_augmented
453,"Para este caso, resolvio lo principal sin tanta vuelta",positivo,augmented,v2_augmented
454,"Para este caso, me dejo una impresion bastante buena",positivo,augmented,v2_augmented
455,"Para este caso, funciono mejor de lo que esperaba",positivo,augmented,v2_augmented
456,"Para este caso, fue claro cuando mas lo necesitaba",positivo,augmented,v2_augmented
457,"Para este caso, avanzo lento al inicio pero cerro bien",positivo,augmented,v2_augmented
458,"Para este caso, me permitio completar la tarea sin problema",positivo,augmented,v2_augmented
459,"Para este caso, la respuesta fue corta pero util",positivo,augmented,v2_augmented
460,"Para este caso, el resultado quedo correcto",positivo,augmented,v2_augmented
461,"Para este caso, la guia aclaro casi todas mis dudas",positivo,augmented,v2_augmented
462,"Para este caso, la plataforma respondio de forma estable",positivo,augmented,v2_augmented
463,"Para este caso, el pedido llego completo y cuidado",positivo,augmented,v2_augmented
464,"Para este caso, el soporte entendio la situacion",positivo,augmented,v2_augmented
465,"Para este caso, la gestion fue simple y ordenada",positivo,augmented,v2_augmented
466,"Para este caso, el proceso se sintio confiable",positivo,augmented,v2_augmented
467,"Para este caso, la informacion fue suficiente para decidir",positivo,augmented,v2_augmented
468,"Para este caso, la compra fue tranquila hasta el cierre",positivo,augmented,v2_augmented
469,"Para este caso, el producto cumplio con lo necesario",positivo,augmented,v2_augmented
470,"Para este caso, la entrega estuvo dentro de lo esperado",positivo,augmented,v2_augmented
471,"Para este caso, la atencion fue amable sin exagerar",positivo,augmented,v2_augmented
472,"Para este caso, el sistema guardo todo correctamente",positivo,augmented,v2_augmented
473,"Para este caso, la solucion fue sencilla y efectiva",positivo,augmented,v2_augmented
474,"Para este caso, el panel facilito revisar el avance",positivo,augmented,v2_augmented
475,"Para este caso, el seguimiento llego a tiempo",positivo,augmented,v2_augmented
476,"Para este caso, la experiencia resulto comoda",positivo,augmented,v2_augmented
477,"Para este caso, la respuesta aclaro el punto clave",positivo,augmented,v2_augmented
478,"Para este caso, el tramite quedo resuelto",positivo,augmented,v2_augmented
479,"Para este caso, el servicio mantuvo buen ritmo",positivo,augmented,v2_augmented
480,"Para este caso, la herramienta simplifico el trabajo",positivo,augmented,v2_augmented
481,"Para este caso, el mensaje de confirmacion fue suficiente",positivo,augmented,v2_augmented
482,"Para este caso, la revision ayudo a corregir la duda",positivo,augmented,v2_augmented
483,"Para este caso, el flujo fue facil de seguir",positivo,augmented,v2_augmented
484,"Para este caso, el cambio solicitado quedo aplicado",positivo,augmented,v2_augmented
485,"Para este caso, la comunicacion fue adecuada",positivo,augmented,v2_augmented
486,"Para este caso, el resultado fue util para continuar",positivo,augmented,v2_augmented
487,"Para este caso, la plataforma permitio terminar rapido",positivo,augmented,v2_augmented
488,"Para este caso, el producto funciono desde el primer uso",positivo,augmented,v2_augmented
489,"Para este caso, la asesoria fue practica",positivo,augmented,v2_augmented
490,"Para este caso, el estado se actualizo correctamente",positivo,augmented,v2_augmented
491,"Para este caso, no me disgusto el resultado final",positivo,augmented,v2_augmented
492,"Para este caso, no tuve inconvenientes importantes",positivo,augmented,v2_augmented
493,"Para este caso, pudo mejorar detalles pero cumplio",positivo,augmented,v2_augmented
494,"Para este caso, la espera valio la pena",positivo,augmented,v2_augmented
495,"Para este caso, me sirvio para resolver la solicitud",positivo,augmented,v2_augmented
496,"Para este caso, fue mejor que la opcion anterior",positivo,augmented,v2_augmented
497,"Para este caso, la explicacion quedo entendible",positivo,augmented,v2_augmented
498,"Para este caso, el pedido se manejo con cuidado",positivo,augmented,v2_augmented
499,"Para este caso, la herramienta respondio sin fallar",positivo,augmented,v2_augmented
500,"Para este caso, la experiencia cerro de forma positiva",positivo,augmented,v2_augmented
501,el pedido aparece registrado,neutral,augmented,v2_augmented
502,la solicitud sigue en revision,neutral,augmented,v2_augmented
503,el sistema muestra el estado actual,neutral,augmented,v2_augmented
504,la factura esta disponible,neutral,augmented,v2_augmented
505,el documento quedo cargado,neutral,augmented,v2_augmented
506,la consulta fue enviada,neutral,augmented,v2_augmented
507,el reporte contiene informacion general,neutral,augmented,v2_augmented
508,la entrega figura en seguimiento,neutral,augmented,v2_augmented
509,la orden permanece abierta,neutral,augmented,v2_augmented
510,el mensaje quedo guardado,neutral,augmented,v2_augmented
511,la respuesta indica proceso activo,neutral,augmented,v2_augmented
512,el producto tiene descripcion breve,neutral,augmented,v2_augmented
513,la revision fue asignada,neutral,augmented,v2_augmented
514,el tramite continua en curso,neutral,augmented,v2_augmented
515,la pantalla muestra los datos,neutral,augmented,v2_augmented
516,el archivo esta listo para descarga,neutral,augmented,v2_augmented
517,la consulta tiene prioridad normal,neutral,augmented,v2_augmented
518,el registro incluye fecha,neutral,augmented,v2_augmented
519,la entrega esta programada,neutral,augmented,v2_augmented
520,el sistema genero una notificacion,neutral,augmented,v2_augmented
521,la solicitud fue recibida hoy,neutral,augmented,v2_augmented
522,el producto aparece en inventario,neutral,augmented,v2_augmented
523,la respuesta espera confirmacion,neutral,augmented,v2_augmented
524,el reporte fue generado,neutral,augmented,v2_augmented
525,la informacion se mantiene igual,neutral,augmented,v2_augmented
526,el tramite quedo documentado,neutral,augmented,v2_augmented
527,la consulta esta disponible,neutral,augmented,v2_augmented
528,el panel muestra actividad reciente,neutral,augmented,v2_augmented
529,la orden quedo en cola,neutral,augmented,v2_augmented
530,el documento contiene datos generales,neutral,augmented,v2_augmented
531,la solicitud tiene respuesta parcial,neutral,augmented,v2_augmented
532,el sistema conserva el registro,neutral,augmented,v2_augmented
533,la entrega fue programada,neutral,augmented,v2_augmented
534,el producto tiene dos alternativas,neutral,augmented,v2_augmented
535,la consulta quedo sin asignar,neutral,augmented,v2_augmented
536,la respuesta fue registrada,neutral,augmented,v2_augmented
537,el estado se muestra activo,neutral,augmented,v2_augmented
538,la solicitud esta documentada,neutral,augmented,v2_augmented
539,el reporte incluye varias secciones,neutral,augmented,v2_augmented
540,la informacion fue recibida,neutral,augmented,v2_augmented
541,el tramite espera confirmacion,neutral,augmented,v2_augmented
542,la consulta fue guardada,neutral,augmented,v2_augmented
543,el producto se encuentra reservado,neutral,augmented,v2_augmented
544,el sistema muestra el detalle,neutral,augmented,v2_augmented
545,la orden sigue activa,neutral,augmented,v2_augmented
546,el panel contiene el resumen,neutral,augmented,v2_augmented
547,la notificacion queda visible,neutral,augmented,v2_augmented
548,el formulario conserva los campos,neutral,augmented,v2_augmented
549,la fecha aparece en el registro,neutral,augmented,v2_augmented
550,el caso queda para revision,neutral,augmented,v2_augmented
551,"La verdad, el pedido aparece registrado",neutral,augmented,v2_augmented
552,"La verdad, la solicitud sigue en revision",neutral,augmented,v2_augmented
553,"La verdad, el sistema muestra el estado actual",neutral,augmented,v2_augmented
554,"La verdad, la factura esta disponible",neutral,augmented,v2_augmented
555,"La verdad, el documento quedo cargado",neutral,augmented,v2_augmented
556,"La verdad, la consulta fue enviada",neutral,augmented,v2_augmented
557,"La verdad, el reporte contiene informacion general",neutral,augmented,v2_augmented
558,"La verdad, la entrega figura en seguimiento",neutral,augmented,v2_augmented
559,"La verdad, la orden permanece abierta",neutral,augmented,v2_augmented
560,"La verdad, el mensaje quedo guardado",neutral,augmented,v2_augmented
561,"La verdad, la respuesta indica proceso activo",neutral,augmented,v2_augmented
562,"La verdad, el producto tiene descripcion breve",neutral,augmented,v2_augmented
563,"La verdad, la revision fue asignada",neutral,augmented,v2_augmented
564,"La verdad, el tramite continua en curso",neutral,augmented,v2_augmented
565,"La verdad, la pantalla muestra los datos",neutral,augmented,v2_augmented
566,"La verdad, el archivo esta listo para descarga",neutral,augmented,v2_augmented
567,"La verdad, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
568,"La verdad, el registro incluye fecha",neutral,augmented,v2_augmented
569,"La verdad, la entrega esta programada",neutral,augmented,v2_augmented
570,"La verdad, el sistema genero una notificacion",neutral,augmented,v2_augmented
571,"La verdad, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
572,"La verdad, el producto aparece en inventario",neutral,augmented,v2_augmented
573,"La verdad, la respuesta espera confirmacion",neutral,augmented,v2_augmented
574,"La verdad, el reporte fue generado",neutral,augmented,v2_augmented
575,"La verdad, la informacion se mantiene igual",neutral,augmented,v2_augmented
576,"La verdad, el tramite quedo documentado",neutral,augmented,v2_augmented
577,"La verdad, la consulta esta disponible",neutral,augmented,v2_augmented
578,"La verdad, el panel muestra actividad reciente",neutral,augmented,v2_augmented
579,"La verdad, la orden quedo en cola",neutral,augmented,v2_augmented
580,"La verdad, el documento contiene datos generales",neutral,augmented,v2_augmented
581,"La verdad, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
582,"La verdad, el sistema conserva el registro",neutral,augmented,v2_augmented
583,"La verdad, la entrega fue programada",neutral,augmented,v2_augmented
584,"La verdad, el producto tiene dos alternativas",neutral,augmented,v2_augmented
585,"La verdad, la consulta quedo sin asignar",neutral,augmented,v2_augmented
586,"La verdad, la respuesta fue registrada",neutral,augmented,v2_augmented
587,"La verdad, el estado se muestra activo",neutral,augmented,v2_augmented
588,"La verdad, la solicitud esta documentada",neutral,augmented,v2_augmented
589,"La verdad, el reporte incluye varias secciones",neutral,augmented,v2_augmented
590,"La verdad, la informacion fue recibida",neutral,augmented,v2_augmented
591,"La verdad, el tramite espera confirmacion",neutral,augmented,v2_augmented
592,"La verdad, la consulta fue guardada",neutral,augmented,v2_augmented
593,"La verdad, el producto se encuentra reservado",neutral,augmented,v2_augmented
594,"La verdad, el sistema muestra el detalle",neutral,augmented,v2_augmented
595,"La verdad, la orden sigue activa",neutral,augmented,v2_augmented
596,"La verdad, el panel contiene el resumen",neutral,augmented,v2_augmented
597,"La verdad, la notificacion queda visible",neutral,augmented,v2_augmented
598,"La verdad, el formulario conserva los campos",neutral,augmented,v2_augmented
599,"La verdad, la fecha aparece en el registro",neutral,augmented,v2_augmented
600,"La verdad, el caso queda para revision",neutral,augmented,v2_augmented
601,"En general, el pedido aparece registrado",neutral,augmented,v2_augmented
602,"En general, la solicitud sigue en revision",neutral,augmented,v2_augmented
603,"En general, el sistema muestra el estado actual",neutral,augmented,v2_augmented
604,"En general, la factura esta disponible",neutral,augmented,v2_augmented
605,"En general, el documento quedo cargado",neutral,augmented,v2_augmented
606,"En general, la consulta fue enviada",neutral,augmented,v2_augmented
607,"En general, el reporte contiene informacion general",neutral,augmented,v2_augmented
608,"En general, la entrega figura en seguimiento",neutral,augmented,v2_augmented
609,"En general, la orden permanece abierta",neutral,augmented,v2_augmented
610,"En general, el mensaje quedo guardado",neutral,augmented,v2_augmented
611,"En general, la respuesta indica proceso activo",neutral,augmented,v2_augmented
612,"En general, el producto tiene descripcion breve",neutral,augmented,v2_augmented
613,"En general, la revision fue asignada",neutral,augmented,v2_augmented
614,"En general, el tramite continua en curso",neutral,augmented,v2_augmented
615,"En general, la pantalla muestra los datos",neutral,augmented,v2_augmented
616,"En general, el archivo esta listo para descarga",neutral,augmented,v2_augmented
617,"En general, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
618,"En general, el registro incluye fecha",neutral,augmented,v2_augmented
619,"En general, la entrega esta programada",neutral,augmented,v2_augmented
620,"En general, el sistema genero una notificacion",neutral,augmented,v2_augmented
621,"En general, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
622,"En general, el producto aparece en inventario",neutral,augmented,v2_augmented
623,"En general, la respuesta espera confirmacion",neutral,augmented,v2_augmented
624,"En general, el reporte fue generado",neutral,augmented,v2_augmented
625,"En general, la informacion se mantiene igual",neutral,augmented,v2_augmented
626,"En general, el tramite quedo documentado",neutral,augmented,v2_augmented
627,"En general, la consulta esta disponible",neutral,augmented,v2_augmented
628,"En general, el panel muestra actividad reciente",neutral,augmented,v2_augmented
629,"En general, la orden quedo en cola",neutral,augmented,v2_augmented
630,"En general, el documento contiene datos generales",neutral,augmented,v2_augmented
631,"En general, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
632,"En general, el sistema conserva el registro",neutral,augmented,v2_augmented
633,"En general, la entrega fue programada",neutral,augmented,v2_augmented
634,"En general, el producto tiene dos alternativas",neutral,augmented,v2_augmented
635,"En general, la consulta quedo sin asignar",neutral,augmented,v2_augmented
636,"En general, la respuesta fue registrada",neutral,augmented,v2_augmented
637,"En general, el estado se muestra activo",neutral,augmented,v2_augmented
638,"En general, la solicitud esta documentada",neutral,augmented,v2_augmented
639,"En general, el reporte incluye varias secciones",neutral,augmented,v2_augmented
640,"En general, la informacion fue recibida",neutral,augmented,v2_augmented
641,"En general, el tramite espera confirmacion",neutral,augmented,v2_augmented
642,"En general, la consulta fue guardada",neutral,augmented,v2_augmented
643,"En general, el producto se encuentra reservado",neutral,augmented,v2_augmented
644,"En general, el sistema muestra el detalle",neutral,augmented,v2_augmented
645,"En general, la orden sigue activa",neutral,augmented,v2_augmented
646,"En general, el panel contiene el resumen",neutral,augmented,v2_augmented
647,"En general, la notificacion queda visible",neutral,augmented,v2_augmented
648,"En general, el formulario conserva los campos",neutral,augmented,v2_augmented
649,"En general, la fecha aparece en el registro",neutral,augmented,v2_augmented
650,"En general, el caso queda para revision",neutral,augmented,v2_augmented
651,"Bueno, el pedido aparece registrado",neutral,augmented,v2_augmented
652,"Bueno, la solicitud sigue en revision",neutral,augmented,v2_augmented
653,"Bueno, el sistema muestra el estado actual",neutral,augmented,v2_augmented
654,"Bueno, la factura esta disponible",neutral,augmented,v2_augmented
655,"Bueno, el documento quedo cargado",neutral,augmented,v2_augmented
656,"Bueno, la consulta fue enviada",neutral,augmented,v2_augmented
657,"Bueno, el reporte contiene informacion general",neutral,augmented,v2_augmented
658,"Bueno, la entrega figura en seguimiento",neutral,augmented,v2_augmented
659,"Bueno, la orden permanece abierta",neutral,augmented,v2_augmented
660,"Bueno, el mensaje quedo guardado",neutral,augmented,v2_augmented
661,"Bueno, la respuesta indica proceso activo",neutral,augmented,v2_augmented
662,"Bueno, el producto tiene descripcion breve",neutral,augmented,v2_augmented
663,"Bueno, la revision fue asignada",neutral,augmented,v2_augmented
664,"Bueno, el tramite continua en curso",neutral,augmented,v2_augmented
665,"Bueno, la pantalla muestra los datos",neutral,augmented,v2_augmented
666,"Bueno, el archivo esta listo para descarga",neutral,augmented,v2_augmented
667,"Bueno, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
668,"Bueno, el registro incluye fecha",neutral,augmented,v2_augmented
669,"Bueno, la entrega esta programada",neutral,augmented,v2_augmented
670,"Bueno, el sistema genero una notificacion",neutral,augmented,v2_augmented
671,"Bueno, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
672,"Bueno, el producto aparece en inventario",neutral,augmented,v2_augmented
673,"Bueno, la respuesta espera confirmacion",neutral,augmented,v2_augmented
674,"Bueno, el reporte fue generado",neutral,augmented,v2_augmented
675,"Bueno, la informacion se mantiene igual",neutral,augmented,v2_augmented
676,"Bueno, el tramite quedo documentado",neutral,augmented,v2_augmented
677,"Bueno, la consulta esta disponible",neutral,augmented,v2_augmented
678,"Bueno, el panel muestra actividad reciente",neutral,augmented,v2_augmented
679,"Bueno, la orden quedo en cola",neutral,augmented,v2_augmented
680,"Bueno, el documento contiene datos generales",neutral,augmented,v2_augmented
681,"Bueno, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
682,"Bueno, el sistema conserva el registro",neutral,augmented,v2_augmented
683,"Bueno, la entrega fue programada",neutral,augmented,v2_augmented
684,"Bueno, el producto tiene dos alternativas",neutral,augmented,v2_augmented
685,"Bueno, la consulta quedo sin asignar",neutral,augmented,v2_augmented
686,"Bueno, la respuesta fue registrada",neutral,augmented,v2_augmented
687,"Bueno, el estado se muestra activo",neutral,augmented,v2_augmented
688,"Bueno, la solicitud esta documentada",neutral,augmented,v2_augmented
689,"Bueno, el reporte incluye varias secciones",neutral,augmented,v2_augmented
690,"Bueno, la informacion fue recibida",neutral,augmented,v2_augmented
691,"Bueno, el tramite espera confirmacion",neutral,augmented,v2_augmented
692,"Bueno, la consulta fue guardada",neutral,augmented,v2_augmented
693,"Bueno, el producto se encuentra reservado",neutral,augmented,v2_augmented
694,"Bueno, el sistema muestra el detalle",neutral,augmented,v2_augmented
695,"Bueno, la orden sigue activa",neutral,augmented,v2_augmented
696,"Bueno, el panel contiene el resumen",neutral,augmented,v2_augmented
697,"Bueno, la notificacion queda visible",neutral,augmented,v2_augmented
698,"Bueno, el formulario conserva los campos",neutral,augmented,v2_augmented
699,"Bueno, la fecha aparece en el registro",neutral,augmented,v2_augmented
700,"Bueno, el caso queda para revision",neutral,augmented,v2_augmented
701,"Al final, el pedido aparece registrado",neutral,augmented,v2_augmented
702,"Al final, la solicitud sigue en revision",neutral,augmented,v2_augmented
703,"Al final, el sistema muestra el estado actual",neutral,augmented,v2_augmented
704,"Al final, la factura esta disponible",neutral,augmented,v2_augmented
705,"Al final, el documento quedo cargado",neutral,augmented,v2_augmented
706,"Al final, la consulta fue enviada",neutral,augmented,v2_augmented
707,"Al final, el reporte contiene informacion general",neutral,augmented,v2_augmented
708,"Al final, la entrega figura en seguimiento",neutral,augmented,v2_augmented
709,"Al final, la orden permanece abierta",neutral,augmented,v2_augmented
710,"Al final, el mensaje quedo guardado",neutral,augmented,v2_augmented
711,"Al final, la respuesta indica proceso activo",neutral,augmented,v2_augmented
712,"Al final, el producto tiene descripcion breve",neutral,augmented,v2_augmented
713,"Al final, la revision fue asignada",neutral,augmented,v2_augmented
714,"Al final, el tramite continua en curso",neutral,augmented,v2_augmented
715,"Al final, la pantalla muestra los datos",neutral,augmented,v2_augmented
716,"Al final, el archivo esta listo para descarga",neutral,augmented,v2_augmented
717,"Al final, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
718,"Al final, el registro incluye fecha",neutral,augmented,v2_augmented
719,"Al final, la entrega esta programada",neutral,augmented,v2_augmented
720,"Al final, el sistema genero una notificacion",neutral,augmented,v2_augmented
721,"Al final, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
722,"Al final, el producto aparece en inventario",neutral,augmented,v2_augmented
723,"Al final, la respuesta espera confirmacion",neutral,augmented,v2_augmented
724,"Al final, el reporte fue generado",neutral,augmented,v2_augmented
725,"Al final, la informacion se mantiene igual",neutral,augmented,v2_augmented
726,"Al final, el tramite quedo documentado",neutral,augmented,v2_augmented
727,"Al final, la consulta esta disponible",neutral,augmented,v2_augmented
728,"Al final, el panel muestra actividad reciente",neutral,augmented,v2_augmented
729,"Al final, la orden quedo en cola",neutral,augmented,v2_augmented
730,"Al final, el documento contiene datos generales",neutral,augmented,v2_augmented
731,"Al final, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
732,"Al final, el sistema conserva el registro",neutral,augmented,v2_augmented
733,"Al final, la entrega fue programada",neutral,augmented,v2_augmented
734,"Al final, el producto tiene dos alternativas",neutral,augmented,v2_augmented
735,"Al final, la consulta quedo sin asignar",neutral,augmented,v2_augmented
736,"Al final, la respuesta fue registrada",neutral,augmented,v2_augmented
737,"Al final, el estado se muestra activo",neutral,augmented,v2_augmented
738,"Al final, la solicitud esta documentada",neutral,augmented,v2_augmented
739,"Al final, el reporte incluye varias secciones",neutral,augmented,v2_augmented
740,"Al final, la informacion fue recibida",neutral,augmented,v2_augmented
741,"Al final, el tramite espera confirmacion",neutral,augmented,v2_augmented
742,"Al final, la consulta fue guardada",neutral,augmented,v2_augmented
743,"Al final, el producto se encuentra reservado",neutral,augmented,v2_augmented
744,"Al final, el sistema muestra el detalle",neutral,augmented,v2_augmented
745,"Al final, la orden sigue activa",neutral,augmented,v2_augmented
746,"Al final, el panel contiene el resumen",neutral,augmented,v2_augmented
747,"Al final, la notificacion queda visible",neutral,augmented,v2_augmented
748,"Al final, el formulario conserva los campos",neutral,augmented,v2_augmented
749,"Al final, la fecha aparece en el registro",neutral,augmented,v2_augmented
750,"Al final, el caso queda para revision",neutral,augmented,v2_augmented
751,"Por ahora, el pedido aparece registrado",neutral,augmented,v2_augmented
752,"Por ahora, la solicitud sigue en revision",neutral,augmented,v2_augmented
753,"Por ahora, el sistema muestra el estado actual",neutral,augmented,v2_augmented
754,"Por ahora, la factura esta disponible",neutral,augmented,v2_augmented
755,"Por ahora, el documento quedo cargado",neutral,augmented,v2_augmented
756,"Por ahora, la consulta fue enviada",neutral,augmented,v2_augmented
757,"Por ahora, el reporte contiene informacion general",neutral,augmented,v2_augmented
758,"Por ahora, la entrega figura en seguimiento",neutral,augmented,v2_augmented
759,"Por ahora, la orden permanece abierta",neutral,augmented,v2_augmented
760,"Por ahora, el mensaje quedo guardado",neutral,augmented,v2_augmented
761,"Por ahora, la respuesta indica proceso activo",neutral,augmented,v2_augmented
762,"Por ahora, el producto tiene descripcion breve",neutral,augmented,v2_augmented
763,"Por ahora, la revision fue asignada",neutral,augmented,v2_augmented
764,"Por ahora, el tramite continua en curso",neutral,augmented,v2_augmented
765,"Por ahora, la pantalla muestra los datos",neutral,augmented,v2_augmented
766,"Por ahora, el archivo esta listo para descarga",neutral,augmented,v2_augmented
767,"Por ahora, la consulta tiene prioridad normal",neutral,augmented,v2_augmented
768,"Por ahora, el registro incluye fecha",neutral,augmented,v2_augmented
769,"Por ahora, la entrega esta programada",neutral,augmented,v2_augmented
770,"Por ahora, el sistema genero una notificacion",neutral,augmented,v2_augmented
771,"Por ahora, la solicitud fue recibida hoy",neutral,augmented,v2_augmented
772,"Por ahora, el producto aparece en inventario",neutral,augmented,v2_augmented
773,"Por ahora, la respuesta espera confirmacion",neutral,augmented,v2_augmented
774,"Por ahora, el reporte fue generado",neutral,augmented,v2_augmented
775,"Por ahora, la informacion se mantiene igual",neutral,augmented,v2_augmented
776,"Por ahora, el tramite quedo documentado",neutral,augmented,v2_augmented
777,"Por ahora, la consulta esta disponible",neutral,augmented,v2_augmented
778,"Por ahora, el panel muestra actividad reciente",neutral,augmented,v2_augmented
779,"Por ahora, la orden quedo en cola",neutral,augmented,v2_augmented
780,"Por ahora, el documento contiene datos generales",neutral,augmented,v2_augmented
781,"Por ahora, la solicitud tiene respuesta parcial",neutral,augmented,v2_augmented
782,"Por ahora, el sistema conserva el registro",neutral,augmented,v2_augmented
783,"Por ahora, la entrega fue programada",neutral,augmented,v2_augmented
784,"Por ahora, el producto tiene dos alternativas",neutral,augmented,v2_augmented
